AC57CU3TF6ZMJ,0594012015,5,1404172800
A2YX0Z6RHA8Y2H,0594012015,1,1384300800
A38T51B7J6QVD9,0594012015,1,1377129600
A1HOSS7PNC1LMU,0594012015,1,1374537600
A9HI77BE35VYE,0594012015,1,1373932800
A3HFUWKSPF5QEH,0594012015,5,1374278400
A38ETMHM9ATSF0,0594012015,1,1374105600
A34O6MND17VDDH,0594017343,1,1323216000
A3JSAGWSLY5044,0594017580,3,1404432000
A3B12X05JZKM94,0594033896,5,1405382400
AKZOMZCNU41GZ,0594033896,4,1388620800
A2XTFY0GJDF3R2,0594033896,4,1300233600
A3ILG56NE5QU37,0594033896,5,1399420800
AOK77THMKCGXZ,0594033896,4,1394496000
A24RBL3W5W6SAN,0594033926,5,1392422400
A2RX85Y4S27N2J,0594033926,1,1397865600
A253JJFXQNPCOJ,0594033926,4,1387584000
AHYURLVH267MA,0594033926,5,1389225600
A1FXYTO11KEJ2P,0594033926,4,1398297600
A2TKKYL3GKFS2M,0594033926,5,1388102400
A3F069UFW04K1E,0594033926,5,1392249600
A3HQ8RXUMJ2Y58,0594033926,5,1400976000
A2MNKBHPMBB0EA,0594033926,5,1390003200
A3HGTTFIDLCWDJ,0594033926,4,1396483200
AYM7NJTTX3M0L,0594033926,5,1393200000
A2PL24SVISXZM9,0594033926,5,1392422400
A3I1C8WM8DLSMM,0594033926,5,1395964800
A29LNVZLBG0IYN,0594033926,5,1402876800
A2CP4GY6XAWIII,0594033926,5,1403568000
A1UMFN4RKU451R,0594033934,5,1359244800
A3T3XKC7H5ACI1,0594033934,5,1401235200
A1NQNJ3EAZ6CMZ,0594202442,4,1360108800
A34TPQUVSQXXPX,0594287995,5,1380672000
A2B4F6LP0ZLI8E,0594296420,3,1398556800
A1RKH6803HVOQL,0594296420,5,1365379200
A3ZNVCQCG57AY,0594296420,5,1359331200
A1HM74IXWXQ5D8,0594296420,5,1392854400
A2DUI0YVE1DZ48,0594296420,5,1388016000
AH3LYMIBZ6DKF,0594296420,5,1380672000
AWA0CM7TY98QX,0594450209,5,1382313600
A244IAP7UBVHH6,0594450209,5,1389139200
A3E7PG9CHDBICA,0594450705,5,1403827200
A2JXAZZI9PHK9Z,0594451647,5,1388707200
A1RTWWRHVIVWQW,0594451647,5,1404691200
A2P5U7BDKKT7FW,0594451647,2,1398556800
A262D8GC5XRU31,0594451647,5,1400025600
AAZ084UMH8VZ2,0594451647,5,1399161600
A3M122DYN9L5N8,0594451647,1,1388707200
A3S0RV5ZQ37538,0594451647,4,1399075200
A150Y5KRN7FWJJ,0594451647,5,1384646400
AEZ3CR6BKIROJ,0594451647,4,1405036800
A3BY5KCNQZXV5U,0594451647,5,1390176000
A1JIOBEWHVV8MC,0594451647,5,1393545600
A2OJRZGW5YVGNS,0594451647,5,1384905600
A14KUMEJ094IZ3,0594451647,5,1396396800
A212UCG62RO8JF,0594451647,5,1389657600
A18U7ZDE2VHD01,0594477670,5,1361232000
A39J1PTX1KAL66,0594477670,5,1388361600
A2IEJQ8754BMSI,0594477670,4,1348185600
APGCN777AZIYR,0594478162,4,1389484800
A1UMV2TNJ96LMU,0594481813,5,1390003200
A7S2B0I67WNWB,0594481813,4,1397606400
A3HICVLF4PFFMN,0594481813,5,1399248000
A3HGP1YI7G80HA,0594481813,5,1390176000
A2SRW2W1GXYKQZ,0594481813,5,1403827200
A3S51KDTK4P2JP,0594481813,4,1402876800
A2ATRYXF83T83K,0594481813,5,1399766400
A5MJPMMDAA1RQ,0594481813,5,1395964800
A1RGYV1ASMTMSE,0594481813,1,1390003200
ANSKSPEEAKY7S,0594481813,5,1372032000
A2QBZA4S1ROX9Q,0594481813,3,1369440000
A2FT4NPBE189NB,0594481813,5,1402790400
AEFUHKIXACWJW,0594481813,5,1383868800
ANY6JUFM0GH8U,0594481813,5,1394323200
A29AHNG4TUERKG,0594481813,1,1375401600
AT09WGFUM934H,0594481813,3,1377907200
A1JB5VD57VRYAX,0594481813,5,1389830400
A22055Y81HHDQ9,0594481813,1,1384732800
A2CVNEE0H2F1YE,0594481813,4,1385424000
ASLRVLGGF5F2J,0594481813,5,1404864000
A2TSQNO5HXCYN2,0594481813,5,1395273600
A1G0KYO61NFVTF,0594481813,5,1400803200
A2OC1UK7VMBLOT,0594481813,4,1398643200
A260COKJRRVS3U,0594481813,5,1401840000
A1T8TP4OHT5T13,0594481813,4,1399420800
AGAKHE014LQFU,0594481813,3,1379462400
A3NU787GB0X67S,0594481813,5,1404950400
AY0BL2JD0GAFT,0594481813,5,1399248000
A2UVFEZ7UDBRAA,0594481813,5,1368576000
A2332ANCYJS96P,0594481813,5,1398643200
A1S6B5QFWGVL5U,0594481813,4,1372291200
A399VAWM09IRH9,0594481902,5,1403827200
AMP3SRCVG8VED,0594481902,5,1403654400
ANFUGJ8Z9EMQS,0594481902,5,1398384000
A2N3PEHL6QY8U8,0594481902,5,1398816000
A2KK9GUTOXMB43,0594481902,5,1399075200
A1G5M9B068B6N4,0594481902,5,1370649600
A107S4MT25VXQ5,0594481902,5,1399507200
A1IIGG5OMZKNYP,0594481902,2,1382832000
A3RV0ZUIEOM0TX,0594481902,5,1384473600
AAWFWZ2K9WTV1,0594481902,5,1395619200
A2J3WVIQ5LO1O7,0594481902,4,1400284800
A1GI134K2EVPEM,0594481902,5,1401235200
A37ASPPZ778F9O,0594481902,1,1403913600
AWL0JAXP3LQWJ,0594482127,4,1390176000
A29FNXHYVA2W4G,0594511488,5,1398124800
A32JHAQPVSGHUD,0594511488,5,1396828800
A2C8SNQ59NMJ1,0594514681,5,1389916800
AUMPN10O0S5WE,0594514681,4,1393372800
A1APJUGO70YI8,0594514789,5,1398988800
A3EI9TX2A4MUSZ,0594549507,4,1386720000
A3JQESKSRFB6MV,0594549558,5,1388534400
A3AW83CCH2SYAG,0743610431,5,1394841600
A3IL8P9RPBUW2X,0743610431,3,1374278400
A1C09ZLU9Z56TG,0777700018,5,1355011200
A2E14J26DQZOAA,0777700018,5,1355529600
A16OJ9FTF432BE,0840017677,4,1321315200
A2WOSVWG4SX1J1,0879393742,5,1386892800
A17ZYVAZZZWXU5,0879393742,3,1388534400
A1PY7ODDSRIFGV,0879393742,4,1368057600
AJ4QIAKKHW21N,089933623X,1,1312156800
A2RMLNVKPFRK7X,089933623X,4,1207699200
A2R4GEWPLORVSO,0899336795,2,1103328000
A1KKUYTDUZDZSA,0899336795,4,1104192000
A34527S2PDKKGN,0899336795,3,1204848000
ACVACAN9F8XKR,0899336795,1,1180915200
A5OXSZ6JI3WW0,0899336795,1,1308528000
A28K8QC9C4WPGE,0899336795,1,1141084800
A266DODBJYK0X,0899336795,1,1116806400
A17RBVZX3VTNBW,0899336795,1,1111449600
AV4GK35MHBFMW,0899336795,1,1133395200
A3UKB1QYS8KBW0,0899336795,1,1104537600
A11E2USO989A37,094339676X,5,1388448000
A9CRICSLKO7DJ,0970407998,1,1330732800
A32HSNCNPRUMTR,0970407998,1,1319673600
A17HMM1M7T9PJ1,0970407998,4,1281744000
A1GWA4DX7T4RWE,0970407998,5,1300492800
A233AWZLS4LDYO,0970407998,5,1359676800
A737SIAIN3WIY,0970408005,5,1182816000
AVH06NSECM8EY,0970408005,3,1323475200
A1BKC6B7YHYTVV,0972683275,4,1405382400
AWVFSIB42LHKJ,0972683275,4,1405209600
A36MQBNADRH8YY,0972683275,5,1405641600
A3SRXMPLAEZ6DP,0972683275,4,1405987200
A20XXTXWF2TCPY,0972683275,5,1405123200
AOZZ0CTG5RMW1,0972683275,4,1302912000
A2IDCSC6NVONIZ,0972683275,5,1367280000
AML8NIWFKHZJU,0972683275,3,1383782400
A33HBPL7Q6SZMG,0972683275,5,1385337600
A22JDDJB1ZLGGZ,0972683275,5,1372636800
A39PZJCRS98E6P,0972683275,5,1316908800
A17S5ODXALEGVP,0972683275,5,1325376000
A2WAXINV2ODKUQ,0972683275,5,1373846400
A23X08KRDJKF7,0972683275,5,1388016000
A15FPN5N8TI3Q8,0972683275,3,1361059200
A1ZD73MDX4POAY,0972683275,5,1336521600
A1EDI0X3GI1SK7,0972683275,5,1323993600
A3BMUBUC1N77U8,0972683275,4,1385164800
A1WSLZ5AVVHLRX,0972683275,5,1370476800
A2ZBW1GVAXYGNI,0972683275,1,1359504000
A3H4C425X1H2H9,0972683275,5,1402358400
A17D7RRY5F6Q6E,0972683275,4,1369267200
AYL6T95NTTYCT,0972683275,1,1343260800
ARG1JEPRCUDQT,0972683275,5,1381190400
A3BPE4JK9G2SIE,0972683275,5,1351296000
AVRFGGCCCR6QU,0972683275,4,1283126400
ARW08E970C4A4,0972683275,3,1379203200
AKUNHU70LFK6E,0972683275,5,1375660800
A156MPSDULFFO5,0972683275,4,1311292800
A1RJD803EYM353,0972683275,5,1360454400
A3UOSOCRKS3WIH,0972683275,5,1368316800
AWE6E7DWGGWN7,0972683275,5,1365465600
A3PRSCGIX3NY0X,0972683275,5,1388448000
A1RGY08MHYC8AG,0972683275,4,1377907200
AQJ9VAGG0QKEH,0972683275,5,1374364800
A3NFODKXP6LXLV,0972683275,5,1400457600
A36JCYNJG4Q2W6,0972683275,5,1293580800
A2XPU8EMY19NBQ,0972683275,3,1315008000
A1FAOXB8IJS99K,0972683275,5,1326412800
A19X9H8DC3U31K,0972683275,5,1360972800
A32XX53PIYV78T,0972683275,4,1304812800
A1G1B7UE7D675U,0972683275,5,1383955200
A778X9CUE16YO,0972683275,4,1393977600
A1E9C49T7E6GKV,0972683275,5,1377475200
A2G2K3OC74CPFZ,0972683275,5,1311465600
A371ZZ95ZQEIZV,0972683275,4,1389052800
A17BX6ISOLKLXM,0972683275,4,1294617600
A1SJ4E4I684N6M,0972683275,5,1377561600
A3A5LQ5T7M7I8V,0972683275,5,1346716800
A18SGGRTJKKHR3,0972683275,3,1317168000
A2ZSAJ28QS6Z68,0972683275,5,1357257600
A2UUNC4CW16062,0972683275,3,1361232000
A7060R14RJF3I,0972683275,4,1368835200
AIHN98QLUVU7E,0972683275,5,1325116800
A3RCX7Z7I9G2MF,0972683275,5,1388966400
A1JLEDHBYBOLG2,0972683275,5,1321488000
A3GG0HR8199P8Z,0972683275,1,1336348800
A3R0H2RJY9DM99,0972683275,5,1325116800
A26QCCO0101CO1,0972683275,5,1361404800
APBF796U7GUTV,0972683275,5,1331942400
A3T1DE9OZLLLWG,0972683275,1,1360454400
AUCYYUP15XJA,0972683275,5,1367884800
A14V9YT3C4QRPW,0972683275,4,1366156800
A1HRZF7BQSCLUC,0972683275,4,1354665600
AZPT44204EODM,0972683275,5,1393113600
A1TDQTL9185HTU,0972683275,5,1404777600
A6DI4IE8MKFYR,0972683275,5,1363219200
A1CE42YCMQ3FEX,0972683275,4,1365724800
A1VYNYUM57GAM0,0972683275,5,1384905600
A1C1XLRK3R841B,0972683275,5,1384819200
AF6352V65ZNG1,0972683275,4,1386201600
AFS5ZGZ2M3ZGV,0972683275,5,1379721600
AH5FPXRBVFP0B,0972683275,5,1364083200
A1FXZJ8ZMQLYBS,0972683275,5,1322524800
A2HLNXOYLMERTC,0972683275,5,1397606400
A2ULCET06LOPBB,0972683275,5,1369785600
A95VB9FYXW5XJ,0972683275,5,1391990400
A3CCITVF0WL6KE,0972683275,5,1357689600
AYZ54MQJUM3NV,0972683275,5,1404000000
AYQNWE3AX4H08,0972683275,5,1374105600
A3P2ZN0QGUALHG,0972683275,5,1310515200
AS2KRDSIWBM2P,0972683275,4,1354233600
ALL8RBDZK0WWO,0972683275,4,1357257600
A33MVR4OT3321,0972683275,5,1357603200
A3P24ZSF9IQRJJ,0972683275,5,1402617600
A2YYH2I9S9TUCM,0972683275,5,1379203200
A3PY6TQYAZG7MB,0972683275,5,1306886400
A7SPHMIUOO3H1,0972683275,4,1399075200
A1JI3XL5ME8CWM,0972683275,4,1336435200
AIRPOKZ4206EG,0972683275,5,1369008000
A320EVMBXQI9B8,0972683275,2,1367193600
AQBLWW13U66XD,0972683275,5,1375574400
A2JQZJVI9DS6R6,0972683275,5,1317686400
AEBGTLDMLWZO4,0972683275,5,1404604800
A70MDVX1NI1MM,0972683275,5,1324684800
A1WT0YXXFDUY46,0972683275,5,1393286400
A2DO34E3J21CRT,0972683275,5,1311724800
A1079KKA0AXSL3,0972683275,4,1326067200
A3NNSGACHBM7MK,0972683275,4,1330128000
A3CK3T0E4C99CJ,0972683275,5,1341014400
AUKEU9CW56TT4,0972683275,5,1396828800
A3UNB8ASV0YNCN,0972683275,4,1332374400
A2BWX768VJ5QFS,0972683275,5,1298678400
AYIMC83D50LGH,0972683275,5,1394064000
A21VE3LW3ZQ7KZ,0972683275,4,1402531200
A2IYE9D2TEIDYV,0972683275,5,1371600000
A1Z3FKFCMLSMG3,0972683275,4,1323302400
A28YQET4K11XVA,0972683275,4,1312934400
AYRHK2GGO4VFU,0972683275,5,1337299200
A3130BH1Z7OPD2,0972683275,3,1354147200
AGWAOGY3WTN4X,0972683275,5,1364428800
A1L5LHGAUIIEOU,0972683275,5,1345161600
A23A7OH3AM0PDA,0972683275,4,1296086400
A12AU3CNAWYO5D,0972683275,5,1356220800
A5O0P0JV6PLU3,0972683275,5,1353801600
A3TY97QXQ6ZFSQ,0972683275,4,1291766400
A2LKVJ3HM9FKUE,0972683275,5,1404604800
A35QI2GKW8K230,0972683275,1,1284595200
A4VTUX8VGLMAW,0972683275,5,1332201600
A27X48PMUGK6U4,0972683275,5,1290211200
A36B6D7RXI94JR,0972683275,5,1364774400
A2KQDWZZUBBNOJ,0972683275,4,1306800000
AW90C3YRHB3TG,0972683275,1,1355616000
A2IXNEHMM685C9,0972683275,3,1380844800
A27XULAA9X5ZGQ,0972683275,5,1329436800
A3OB8MSEUT2B0F,0972683275,5,1327795200
A4CUFSZBWO8HR,0972683275,2,1394582400
A3DIXHIECTEKV2,0972683275,2,1342051200
A1BAAIX0K2960C,0972683275,5,1377129600
A3TTQNM920Q30O,0972683275,5,1362614400
AWYAJCVLQNJK8,0972683275,5,1327276800
A3IIGCFLKVFW8M,0972683275,5,1393459200
A1C4BMQQXOQD80,0972683275,4,1366588800
A2NJJGX3EMM4KB,0972683275,5,1373068800
A1YFZQQLQ3QZHK,0972683275,2,1333843200
ATWS0VHG8NOUZ,0972683275,5,1327881600
AYGDF2QFY2ZZ3,0972683275,5,1379721600
A2063NNYWR4B7J,0972683275,4,1313539200
A108UXJTIV8XXY,0972683275,5,1404864000
A35TCV053U9AHN,0972683275,4,1399161600
A3ON9HIKV7GO6K,0972683275,5,1286582400
A13S3RBHK5T968,0972683275,5,1370563200
A20VSTDILG9K7H,0972683275,4,1402617600
A1Y7I43UEGKDN7,0972683275,4,1320278400
A3LUBQ6HTHQC9C,0972683275,4,1352332800
AGG3RTQFN3OJ4,0972683275,5,1311465600
A1EWPEGJYIX23N,0972683275,5,1360281600
AVOYMPC2XY63V,0972683275,5,1297814400
A3VKO21KYDJQ2W,0972683275,3,1310428800
A1MSO6LERG39PC,0972683275,5,1347494400
A20Q4FIBCAG2ZV,0972683275,5,1366848000
A2LDAK4G15UOQ6,0972683275,4,1354147200
A1980MGZXSGJP,0972683275,5,1361059200
AQI418NDK5GF3,0972683275,5,1335052800
A2QDYDMCPU68U5,0972683275,5,1385078400
A35DGOWXUZYTWS,0972683275,5,1306800000
A1JOEW6J1H9CXX,0972683275,5,1342137600
A1GLL5CJ1SFAMS,0972683275,5,1326326400
A3GYJW3I6Q5AXG,0972683275,5,1358553600
A1SFB394R1NHNB,0972683275,5,1324944000
A2683OJ85CLWFA,0972683275,5,1360454400
AXBF39GC4I2EC,0972683275,5,1393977600
A2MBXZ1XGBUFA,0972683275,5,1395014400
A226W9HO3YVYUG,0972683275,5,1376956800
A2UWRQFJ9OIM9L,0972683275,5,1352851200
A14C5D25SZWFLX,0972683275,5,1386633600
AXDW3OXL1ANL4,0972683275,5,1372896000
A3M6S7Y1FNPOLD,0972683275,3,1355097600
A1GSL1M8TPUSB2,0972683275,5,1340496000
A2C4WL8NYM7Q0I,0972683275,4,1336521600
A1VVJLWQ15YTYV,0972683275,4,1287014400
AOU1TM9UA1BZF,0972683275,5,1388620800
A3S5643F4JNLQQ,0972683275,5,1373587200
A1HT4T3HR2W9VG,0972683275,5,1396483200
AJIA55AVU0CUS,0972683275,4,1364947200
A36VF2I8ILFJH1,0972683275,5,1358985600
A106YUCY4SVX1D,0972683275,5,1310083200
A1YVXAIV87Z3LM,0972683275,5,1403222400
A3U6HVI3EWAZWU,0972683275,4,1382486400
A3V0W3FHKL6468,0972683275,5,1375660800
A3C51ESBUD8QAJ,0972683275,4,1324598400
A32YYOS0T4NVG1,0972683275,5,1385337600
A1OO6OKFFDBXNW,0972683275,4,1396742400
A3IC6OB22INS9,0972683275,4,1369353600
A2F1XPTGEADV8R,0972683275,4,1366588800
A3ISZ8KLXYYI7P,0972683275,5,1390348800
A3RD1GFFLG12YC,0972683275,5,1388966400
A1SR2IFR1CBPQW,0972683275,5,1359417600
A1JKBJEKH5GXIT,0972683275,5,1327536000
A2QG84ZEFKUISL,0972683275,5,1382054400
A26FS7F997E7SI,0972683275,4,1359936000
A2QB7E7X3RURZ2,0972683275,3,1348185600
A263GC6WFHUY4Z,0972683275,5,1293753600
A33DH1NN4OOKX3,0972683275,2,1323907200
A25EIC1CXMA1DO,0972683275,5,1362182400
A2EJJTOWAEL7SJ,0972683275,5,1357689600
A2MQ47BBL7F6B6,0972683275,5,1267747200
A3QH8VQDE7HZCR,0972683275,5,1286236800
A2UMQGIOIQ2ZJ9,0972683275,5,1350345600
A2RNG3LFW5CFKX,0972683275,5,1361750400
A25DO9Q43GE6WK,0972683275,5,1319155200
A2LSIS2A2CNLVL,0972683275,4,1369872000
A26UWC5UI7XLY2,0972683275,5,1320537600
A1MDERNKA03DON,0972683275,5,1342828800
A1HZ68B7UMNWVW,0972683275,5,1383523200
A3KWKARBHBSQZF,0972683275,5,1324598400
A6J8D9V5S9MBE,0972683275,5,1306886400
A3Q95HLHAUC34M,0972683275,5,1395619200
A3UBDM2OA2Y3I9,0972683275,5,1360540800
A1AT5LYGF3T3BJ,0972683275,4,1393372800
A2VEU4GLPJUFNP,0972683275,3,1385856000
A143ONYTRZY3SF,0972683275,5,1357344000
A2ASX8RGDVFNOG,0972683275,4,1376611200
A3D1X3ZYUWR0Z9,0972683275,5,1346198400
AYNGELTTLBXVN,0972683275,5,1366588800
A3NMAV0XRHOS1U,0972683275,5,1357171200
AIGTSPP6PLJJW,0972683275,4,1350172800
A3TF6PPEYAQ1KX,0972683275,4,1361404800
A2MJNFUQS2FG92,0972683275,5,1355616000
A37Z3QW5ZDJLSZ,0972683275,5,1389571200
A21DCEYSAP2KM8,0972683275,4,1342569600
A2UZQ5I2XLQYXD,0972683275,5,1361750400
A2I8I2LLVE9U6G,0972683275,5,1388102400
A39Z4OU2C7ENWH,0972683275,3,1328572800
A1UJX9NC57TW5N,0972683275,5,1354579200
A1FQOCN6SNXNG6,0972683275,5,1342915200
AY7Y69EUL5GGL,0972683275,5,1394323200
A31QWH1JR60A5F,0972683275,5,1371427200
A2C0L77SWTXMOV,0972683275,5,1364083200
A2E5IK9TUH8UPD,0972683275,4,1331078400
A3QWCGS4OS44UP,0972683275,4,1390435200
A3UBY3ND3TTNL3,0972683275,1,1323907200
A3TBIJHR03ELEQ,0972683275,4,1388707200
AX3OXHFIKAE4R,0972683275,4,1395705600
A3QRE0I5HSC332,0972683275,4,1367798400
A1C55HT82Y70AE,0972683275,4,1398384000
A1EJKPTGO474WN,0972683275,4,1333584000
AEQR0VUFBZXUY,0972683275,5,1363737600
AKBZI91RTIXM6,0972683275,4,1380931200
A1XQEYP8NDJIGH,0972683275,4,1340755200
A1VL1D97E9PJGX,0972683275,5,1356566400
A2RHDVCXQVFFXM,0972683275,5,1375660800
A32QNTFPVVY3P4,0972683275,4,1306281600
A2HG19HOW4IZ7L,0972683275,5,1320969600
AGZ1HS2KBSFRG,0972683275,4,1392076800
A1NOPFD9YTMXHB,0972683275,4,1393545600
A1CWI7TXJW674Q,0972683275,5,1367971200
A11XEQWME3DHFF,0972683275,4,1358899200
A2S089YNV6Y2D1,0972683275,4,1384214400
A2SKYCFKIOGG19,0972683275,5,1388707200
AL4WX7LL4ISYK,0972683275,4,1395187200
A3OTY3KB4OG9FO,0972683275,1,1397088000
A1BMBZNUA3H10M,0972683275,4,1366761600
A1HYHOBZPJKY1I,0972683275,5,1317254400
ALP4IUKDBJ0EO,0972683275,5,1391817600
A3GCTN5ZPQT657,0972683275,5,1382227200
A13BWQDECDDVIZ,0972683275,4,1296950400
A1M7VPG9Q6JEO8,0972683275,5,1346457600
A20UDOT1F361T2,0972683275,5,1325980800
A25I5Q55UL8MT3,0972683275,5,1351382400
A3UA6U3K0R6PDY,0972683275,5,1322524800
A12XCRHPREC51Y,0972683275,4,1371427200
A1QBVPRRBYL5US,0972683275,5,1386201600
A3QPJS71FU70MX,0972683275,4,1380240000
A1HAF9KEUQHT5F,0972683275,5,1356048000
A2PCG95PZLF92Q,0972683275,5,1356566400
A28DLVVZMHTAPN,0972683275,5,1388275200
A34895BBYDUOG7,0972683275,5,1325548800
A1SS291G5X84WC,0972683275,2,1362960000
A1RPEK98P97J7W,0972683275,5,1359504000
ABBPDSBNGEYRU,0972683275,5,1345420800
AYKXABHFBFGJX,0972683275,2,1336694400
A1B8LOW1DH3HZY,0972683275,3,1366848000
A17PJXD7YBSD8F,0972683275,5,1390780800
A36VRTU7YUGH39,0972683275,5,1360454400
A2A3B0JX2JRS6S,0972683275,5,1379462400
A1ZPEZMQBCTZQN,0972683275,4,1384300800
A2OGXHE7PVLTOE,0972683275,4,1324080000
A3OYE7X2O08LNT,0972683275,4,1360195200
A1RKIVV5VR3RJ8,0972683275,4,1293408000
A31KBWBVXWUCSR,0972683275,5,1288310400
A1KECIKIWDB4HH,0972683275,4,1282867200
A2YIXN1SNPWV0A,0972683275,4,1341360000
A2LR9WP2JGDT8E,0972683275,2,1355702400
A1TSQF40H4MIWM,0972683275,5,1402790400
A3DBMXKKJMO910,0972683275,5,1324684800
A23AF9X5323ME3,0972683275,3,1295222400
A18FTRFQQ141CP,0972683275,5,1332028800
AE1L7FJUVT661,0972683275,5,1354924800
A1M17ZTK354P6Y,0972683275,4,1369353600
A3D8NXND1ALT91,0972683275,4,1366416000
A1XEYWWDJ09OEA,0972683275,4,1297468800
A2JMN2JA9LSHVL,0972683275,1,1354320000
A3ATF868IEP191,0972683275,4,1360540800
A1YQJNKIMRBU1M,0972683275,5,1370563200
A2D6D5MUX0SP2H,0972683275,5,1393718400
AXREKH8MC9S3X,0972683275,5,1384128000
A3VZ53R6F842QZ,0972683275,5,1319587200
A14O9P3DV5EHKO,0972683275,3,1359331200
A27WRC8KIFFTWS,0972683275,5,1362700800
AVHB9LLVCTEKY,0972683275,5,1375142400
A1BFGWPAR3XE0Y,0972683275,5,1391472000
A38IZ9GUFJ28AP,0972683275,5,1333497600
A153SN02P05UXE,0972683275,5,1391731200
A3F9NDKO3GFOCH,0972683275,5,1319328000
A1KI8R3FT71PPK,0972683275,5,1346198400
A38KYGIUKF2MFU,0972683275,5,1290384000
AIJWAL4ZGCK2F,0972683275,5,1317513600
A2GPNXFUUV51ZZ,0972683275,5,1395878400
A3CLWR1UUZT6TG,0972683275,5,1373587200
A12ZCHX2T8Z952,0972683275,5,1326153600
A3GJT8MVRII6PJ,0972683275,5,1386374400
A38DTJURWNUQTZ,0972683275,5,1296432000
A1V8UZ63FQD382,0972683275,5,1376870400
A2IKPO861L8O90,0972683275,5,1392076800
A3Q7DHKIU7TMBI,0972683275,4,1357171200
AT138NK1P69KO,0972683275,3,1337040000
A2ACJSHEC2RZVZ,0972683275,4,1360281600
A28INZ2FGLBOZO,0972683275,4,1362614400
AOOQGCJEV25VT,0972683275,5,1355184000
A2IRDF393ZKDN8,0972683275,5,1297382400
A24OHQK700QEIW,0972683275,5,1335916800
A3T3M5EYGCWSUA,0972683275,5,1309564800
A17TBWDFNK675R,0972683275,5,1325116800
A3P5CV06QLXGRF,0972683275,1,1324857600
A1P7CE4XXWG8WJ,0972683275,4,1323302400
A1PUB1SLAFU555,0972683275,5,1373414400
A5ABV0IOAM9YO,0972683275,5,1386720000
A3SWF9UXQAEK9Q,0972683275,5,1372291200
A24NAL80DJU0B8,0972683275,5,1349740800
A1WI6CDE40JSDZ,0972683275,5,1356912000
A1V4GFB3HKFZ2T,0972683275,5,1346716800
A2K4HQA1K0CVGP,0972683275,4,1323043200
A2HWFK6TC9SGV,0972683275,5,1359331200
A2EPTJFNJSHUCU,0972683275,5,1387670400
A38FGQVJM18OWV,0972683275,1,1291161600
A1CA40102FA5N0,0972683275,5,1395446400
A3586I23X68J59,0972683275,5,1284508800
A3TH91PK3IABQU,0972683275,1,1312588800
A22E1RM28FZZP2,0972683275,5,1335225600
A12PFARGH9ELDI,0972683275,5,1377734400
A20RYSHYDK9M6,0972683275,4,1288656000
A16Q3CV7TCFO4E,0972683275,3,1326153600
A1P560UNX4SBE7,0972683275,5,1382400000
A28RVT20CEXA8B,0972683275,4,1295654400
A27OMVFGJXH1VB,0972683275,5,1360886400
AHJJYGJXJ346V,0972683275,5,1340236800
A2CDG7JEL4W6IC,0972683275,5,1396828800
A19KHPSLJQ1UKY,0972683275,5,1323475200
A3E4YU6APQLRKE,0972683275,5,1384646400
A2NOHYNZCZ2NW4,0972683275,5,1392076800
A11NLVWA0MTSGH,0972683275,5,1284854400
A2YJHOCQJJCD6L,0972683275,3,1361750400
A9MZROA9WNRJT,0972683275,4,1366761600
